GeositeInfo_DataOwner,Identifier,GeositeInfo_GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
Dept Water - Pretoria,2528CA00077,Borehole,-25.7265,28.18443,,6,18,Shale,Consolidated,,25.5426076
Dept Water - Pretoria,2528CA00077,Borehole,-25.7265,28.18443,,18,102,Dolerite,Consolidated,Hard,25.5426076
Dept Water - Pretoria,2528CA00069,Borehole,-25.72646,28.18443,6,0,12,SOIL,Unconsolidated,,25.5384758
Dept Water - Pretoria,2528CA00069,Borehole,-25.72646,28.18443,6,12,42,Granite,Consolidated,Hard,25.5384758
Dept Water - Pretoria,2528CA00068,Borehole,-25.72645,28.18443,6,0,9,SOIL,Unconsolidated,,25.53744286
Dept Water - Pretoria,2528CA00068,Borehole,-25.72645,28.18443,6,9,42,Granite,Consolidated,Hard,25.53744286
Dept Water - Pretoria,2528CA00076,Borehole,-25.72645,28.18447,,0,6,SOIL,Unconsolidated,,25.5391034
Dept Water - Pretoria,2528CA00076,Borehole,-25.72645,28.18447,,6,36,Shale,Consolidated,,25.5391034
Dept Water - Pretoria,2528CA00076,Borehole,-25.72645,28.18447,,36,70,Dolerite,Consolidated,Hard,25.5391034
Dept Water - Pretoria,2528CA00076,Borehole,-25.72645,28.18447,,70,96,Shale,Consolidated,,25.5391034
Dept Water - Pretoria,2528CA00078,Borehole,-25.72645,28.18448,2,0,4,SOIL,Unconsolidated,,25.53951864
Dept Water - Pretoria,2528CA00078,Borehole,-25.72645,28.18448,2,4,60,Shale,Consolidated,,25.53951864
Dept Water - Pretoria,2528CA00303,Borehole,-25.72592,28.18418,17.06,0,29.56,Shale,Consolidated,,25.47232152
Dept Water - Pretoria,2528CA00303,Borehole,-25.72592,28.18418,17.06,29.56,31.39,Quartzite,Consolidated,,25.47232152
Dept Water - Pretoria,2528CA00098,Borehole,-25.72591,28.15445,8.58,0,1.82,Laterite,Consolidated,,24.43153631
Dept Water - Pretoria,2528CA00098,Borehole,-25.72591,28.15445,8.58,1.82,10.36,Clay,Unconsolidated,,24.43153631
Dept Water - Pretoria,2528CA00098,Borehole,-25.72591,28.15445,8.58,10.36,14.32,Shale,Consolidated,Soft,24.43153631
Dept Water - Pretoria,2528CA00098,Borehole,-25.72591,28.15445,8.58,14.32,43.58,Shale,Consolidated,,24.43153631
Dept Water - Pretoria,2528CA00302,Borehole,-25.72591,28.18417,12.49,0,51.51,Shale,Consolidated,,25.47087363
Dept Water - Pretoria,2528CA00097,Borehole,-25.7259,28.15444,12.19,0,0.91,SOIL,Unconsolidated,,24.4301776
Dept Water - Pretoria,2528CA00097,Borehole,-25.7259,28.15444,12.19,0.91,7.31,Dolerite,Consolidated,,24.4301776
Dept Water - Pretoria,2528CA00097,Borehole,-25.7259,28.15444,12.19,7.31,18.89,Dolerite,Consolidated,,24.4301776
Dept Water - Pretoria,2528CA00301,Borehole,-25.7259,28.18416,14.32,0,0.6,SOIL,Unconsolidated,,25.46942576
Dept Water - Pretoria,2528CA00301,Borehole,-25.7259,28.18416,14.32,0.6,3.65,Shale,Consolidated,,25.46942576
Dept Water - Pretoria,2528CA00301,Borehole,-25.7259,28.18416,14.32,3.65,11.58,Shale,Consolidated,,25.46942576
Dept Water - Pretoria,2528CA00301,Borehole,-25.7259,28.18416,14.32,11.58,83.21,Shale,Consolidated,,25.46942576
Dept Water - Pretoria,2528CA00301,Borehole,-25.7259,28.18416,14.32,83.21,83.57,Diabase,Consolidated,,25.46942576
Dept Water - Pretoria,2528CA00281,Borehole,-25.72589,28.18415,14.63,0,3.65,Shale,Consolidated,,25.46797791
Dept Water - Pretoria,2528CA00281,Borehole,-25.72589,28.18415,14.63,3.65,7.92,Shale,Consolidated,,25.46797791
Dept Water - Pretoria,2528CA00281,Borehole,-25.72589,28.18415,14.63,7.92,50.29,Shale,Consolidated,,25.46797791
Dept Water - Pretoria,2528CA00281,Borehole,-25.72589,28.18415,14.63,50.29,56.08,Quartzite,Consolidated,,25.46797791
Dept Water - Pretoria,2528CA00099,Borehole,-25.72588,28.15442,8.53,0,3.04,SOIL,Unconsolidated,,24.42746025
Dept Water - Pretoria,2528CA00099,Borehole,-25.72588,28.15442,8.53,3.04,16.76,Shale,Consolidated,,24.42746025
Dept Water - Pretoria,2528CA00099,Borehole,-25.72588,28.15442,8.53,16.76,26.82,Shale,Consolidated,,24.42746025
Dept Water - Pretoria,2528CA00099,Borehole,-25.72588,28.15442,8.53,26.82,43.28,Dolerite,Consolidated,,24.42746025
Dept Water - Pretoria,2528CA00099,Borehole,-25.72588,28.15442,8.53,43.28,55.77,Shale,Consolidated,,24.42746025
Dept Water - Pretoria,2528CA00304,Borehole,-25.72588,28.18414,2.43,0,3.65,SOIL,Unconsolidated,,25.46653007
Dept Water - Pretoria,2528CA00304,Borehole,-25.72588,28.18414,2.43,3.65,19.5,Norite,Consolidated,,25.46653007
Dept Water - Pretoria,2528CA00304,Borehole,-25.72588,28.18414,2.43,19.5,19.81,Norite,Consolidated,,25.46653007
Dept Water - Pretoria,2528CA00100,Borehole,-25.72587,28.15441,18.28,0,6.09,SOIL,Unconsolidated,,24.42610162
Dept Water - Pretoria,2528CA00100,Borehole,-25.72587,28.15441,18.28,6.09,9.14,Diabase,Consolidated,,24.42610162
Dept Water - Pretoria,2528CA00100,Borehole,-25.72587,28.15441,18.28,9.14,27.43,Diabase,Consolidated,,24.42610162
Dept Water - Pretoria,2527DB00249,Borehole,-25.72567,27.90526,7.32,0,0.3,SOIL,Unconsolidated,,31.96937346
Dept Water - Pretoria,2527DB00249,Borehole,-25.72567,27.90526,7.32,0.3,14.02,Diabase,Consolidated,,31.96937346
Dept Water - Pretoria,2527DB00249,Borehole,-25.72567,27.90526,7.32,14.02,36.88,Slate,Consolidated,,31.96937346
Dept Water - Pretoria,2527DB00382,Borehole,-25.72565,27.90527,,0,16.76,Sand,Unconsolidated,,31.9669787
Dept Water - Pretoria,2527DB00382,Borehole,-25.72565,27.90527,,16.76,52.73,Schist,Consolidated,,31.9669787
Dept Water - Pretoria,2527DB00382,Borehole,-25.72565,27.90527,,52.73,58.82,Quartzite,Consolidated,,31.9669787
Dept Water - Pretoria,2527DB00383,Borehole,-25.72564,27.90526,24.38,0,4.26,Granite,Consolidated,,31.96690726
Dept Water - Pretoria,2527DB00383,Borehole,-25.72564,27.90526,24.38,4.26,75.28,Granite,Consolidated,,31.96690726
Dept Water - Pretoria,2527DB00365,Borehole,-25.72563,27.86975,,0,7.92,Sand,Unconsolidated,,34.75449008
Dept Water - Pretoria,2527DB00365,Borehole,-25.72563,27.86975,,7.92,22.93,Quartzite,Consolidated,,34.75449008
Dept Water - Pretoria,2527DB00384,Borehole,-25.72563,27.90525,15.24,0,6.4,Dolerite,Consolidated,,31.96683591
Dept Water - Pretoria,2527DB00384,Borehole,-25.72563,27.90525,15.24,6.4,49.37,Granite,Consolidated,,31.96683591
Dept Water - Pretoria,2527DB00248,Borehole,-25.72562,27.90525,16.76,0,11.58,Boulders,Unconsolidated,,31.96601392
Dept Water - Pretoria,2527DB00248,Borehole,-25.72562,27.90525,16.76,11.58,24.08,Quartzite,Consolidated,,31.96601392
Dept Water - Pretoria,2527DB00248,Borehole,-25.72562,27.90525,16.76,24.08,51.21,Quartzite,Consolidated,,31.96601392
Dept Water - Pretoria,2527DB00366,Borehole,-25.72561,27.86976,,0,10.66,Quartzite,Consolidated,,34.7521609
Dept Water - Pretoria,2528CA00104,Borehole,-25.72561,28.15415,12.19,0,0.91,SOIL,Unconsolidated,,24.39078627
Dept Water - Pretoria,2528CA00104,Borehole,-25.72561,28.15415,12.19,0.91,47.24,Diabase,Consolidated,,24.39078627
Dept Water - Pretoria,2528CA00661,Borehole,-25.72533,28.10943,,,,,,,23.60048733
Dept Water - Pretoria,2528CA00657,Borehole,-25.7245,28.11415,,0,20,Shale,Consolidated,,23.54026358
Dept Water - Pretoria,2528CA00657,Borehole,-25.7245,28.11415,,20,30,Shale,Consolidated,,23.54026358
Dept Water - Pretoria,2528CA00657,Borehole,-25.7245,28.11415,,30,32,Shale,Consolidated,,23.54026358
Dept Water - Pretoria,2527DB00166,Borehole,-25.72444,27.93302,21,0,38,Boulders,Unconsolidated,,29.86501882
Dept Water - Pretoria,2527DB00166,Borehole,-25.72444,27.93302,21,38,68,Granite,Consolidated,,29.86501882
Dept Water - Pretoria,2527DB00164,Borehole,-25.72443,27.93302,21.03,0,1.83,Gravel,Unconsolidated,,29.86414391
Dept Water - Pretoria,2527DB00164,Borehole,-25.72443,27.93302,21.03,1.83,20.12,Slate,Consolidated,Soft,29.86414391
Dept Water - Pretoria,2527DB00164,Borehole,-25.72443,27.93302,21.03,20.12,25.3,Diabase,Consolidated,Soft,29.86414391
Dept Water - Pretoria,2527DB00164,Borehole,-25.72443,27.93302,21.03,25.3,38.71,Slate,Consolidated,,29.86414391
Dept Water - Pretoria,2527DB00162,Borehole,-25.72442,27.93302,9.75,0,4.88,SOIL,Unconsolidated,,29.86326902
Dept Water - Pretoria,2527DB00162,Borehole,-25.72442,27.93302,9.75,4.88,6.1,Gravel,Unconsolidated,,29.86326902
Dept Water - Pretoria,2527DB00162,Borehole,-25.72442,27.93302,9.75,6.1,28.65,Shale,Consolidated,,29.86326902
Dept Water - Pretoria,2527DB00162,Borehole,-25.72442,27.93302,9.75,28.65,37.49,Shale,Consolidated,,29.86326902
Dept Water - Pretoria,2527DB00160,Borehole,-25.72441,27.93302,40.54,0,41.15,Quartzite,Consolidated,,29.86239415
Dept Water - Pretoria,2527DB00160,Borehole,-25.72441,27.93302,40.54,41.15,61.26,Quartzite,Consolidated,,29.86239415
Dept Water - Pretoria,2527DB00158,Borehole,-25.7244,27.93302,24.3,0,19.2,Granite,Consolidated,,29.86151929
Dept Water - Pretoria,2527DB00158,Borehole,-25.7244,27.93302,24.3,19.2,45.11,Shale,Consolidated,,29.86151929
Dept Water - Pretoria,2527DB00156,Borehole,-25.72439,27.93302,,0,2.44,SOIL,Unconsolidated,,29.86064445
Dept Water - Pretoria,2527DB00156,Borehole,-25.72439,27.93302,,2.44,31.39,Quartzite,Consolidated,,29.86064445
Dept Water - Pretoria,2527DB00156,Borehole,-25.72439,27.93302,,31.39,81.69,Quartzite,Consolidated,,29.86064445
Dept Water - Pretoria,2527DB00154,Borehole,-25.72438,27.93302,,0,10.67,Boulders,Unconsolidated,,29.85976962
Dept Water - Pretoria,2527DB00154,Borehole,-25.72438,27.93302,,10.67,29.57,Quartzite,Consolidated,,29.85976962
Dept Water - Pretoria,2527DB00154,Borehole,-25.72438,27.93302,,29.57,99.67,Quartzite,Consolidated,,29.85976962
Dept Water - Pretoria,2527DB00152,Borehole,-25.72437,27.93302,12.19,0,19.81,NO SAMPLE,,,29.85889481
Dept Water - Pretoria,2527DB00152,Borehole,-25.72437,27.93302,12.19,19.81,47.24,Diabase,Consolidated,Hard,29.85889481
Dept Water - Pretoria,2527DB00150,Borehole,-25.72436,27.93302,30.48,0,9.75,Boulders,Unconsolidated,,29.85802002
Dept Water - Pretoria,2527DB00150,Borehole,-25.72436,27.93302,30.48,9.75,33.83,Quartzite,Consolidated,,29.85802002
Dept Water - Pretoria,2527DB00150,Borehole,-25.72436,27.93302,30.48,33.83,62.18,Quartzite,Consolidated,,29.85802002
Dept Water - Pretoria,2527DB00148,Borehole,-25.72435,27.93302,28.35,0,9.14,Clay,Unconsolidated,,29.85714524
Dept Water - Pretoria,2527DB00148,Borehole,-25.72435,27.93302,28.35,9.14,24.08,Quartzite,Consolidated,,29.85714524
Dept Water - Pretoria,2527DB00148,Borehole,-25.72435,27.93302,28.35,24.08,58.83,Quartzite,Consolidated,,29.85714524
Dept Water - Pretoria,2527DB00146,Borehole,-25.72434,27.93302,,0,10.97,Boulders,Unconsolidated,,29.85627047
Dept Water - Pretoria,2527DB00144,Borehole,-25.72433,27.93302,35.05,0,4.57,SOIL,Unconsolidated,,29.85539573
Dept Water - Pretoria,2527DB00144,Borehole,-25.72433,27.93302,35.05,4.57,48.77,Quartzite,Consolidated,,29.85539573
Dept Water - Pretoria,2527DB00144,Borehole,-25.72433,27.93302,35.05,48.77,106.98,Quartzite,Consolidated,,29.85539573
Dept Water - Pretoria,2527DB00142,Borehole,-25.72432,27.93302,5.49,0,1.83,SOIL,Unconsolidated,,29.85452099
Dept Water - Pretoria,2527DB00142,Borehole,-25.72432,27.93302,5.49,1.83,10.97,Diabase,Consolidated,,29.85452099
Dept Water - Pretoria,2527DB00142,Borehole,-25.72432,27.93302,5.49,10.97,22.25,Diabase,Consolidated,,29.85452099
Dept Water - Pretoria,2527DB00142,Borehole,-25.72432,27.93302,5.49,22.25,24.38,Diabase,Consolidated,,29.85452099
Dept Water - Pretoria,2527DB00142,Borehole,-25.72432,27.93302,5.49,24.38,35.97,Diabase,Consolidated,,29.85452099
Dept Water - Pretoria,2527DB00140,Borehole,-25.72431,27.93302,,0,28.35,NO SAMPLE,,,29.85364628
Dept Water - Pretoria,2527DB00140,Borehole,-25.72431,27.93302,,28.35,32,Quartzite,Consolidated,,29.85364628
Dept Water - Pretoria,2527DB00138,Borehole,-25.7243,27.93302,,0,1.83,SOIL,Unconsolidated,,29.85277158
Dept Water - Pretoria,2527DB00138,Borehole,-25.7243,27.93302,,1.83,7.32,Boulders,Unconsolidated,,29.85277158
Dept Water - Pretoria,2527DB00138,Borehole,-25.7243,27.93302,,7.32,12.19,Clay,Unconsolidated,,29.85277158
Dept Water - Pretoria,2527DB00138,Borehole,-25.7243,27.93302,,12.19,25.91,Quartzite,Consolidated,,29.85277158
Dept Water - Pretoria,2527DB00138,Borehole,-25.7243,27.93302,,25.91,45.72,Quartzite,Consolidated,,29.85277158
Dept Water - Pretoria,2527DB00136,Borehole,-25.72429,27.93302,,0,3.05,NO SAMPLE,,,29.85189689
Dept Water - Pretoria,2527DB00136,Borehole,-25.72429,27.93302,,3.05,43.89,Shale,Consolidated,,29.85189689
Dept Water - Pretoria,2527DB00136,Borehole,-25.72429,27.93302,,43.89,87.78,Shale,Consolidated,,29.85189689
Dept Water - Pretoria,2527DB00134,Borehole,-25.72428,27.93302,,0,9.14,Clay,Unconsolidated,,29.85102223
Dept Water - Pretoria,2527DB00134,Borehole,-25.72428,27.93302,,9.14,15.24,Shale,Consolidated,,29.85102223
Dept Water - Pretoria,2527DB00134,Borehole,-25.72428,27.93302,,15.24,45.72,Diabase,Consolidated,,29.85102223
Dept Water - Pretoria,2527DB00132,Borehole,-25.72427,27.93302,26.82,0,1.22,Norite,Consolidated,,29.85014757
Dept Water - Pretoria,2527DB00132,Borehole,-25.72427,27.93302,26.82,1.22,55.47,Shale,Consolidated,,29.85014757
Dept Water - Pretoria,2527DB00130,Borehole,-25.72426,27.93302,15.24,0,20.42,SOIL,Unconsolidated,,29.84927294
Dept Water - Pretoria,2527DB00130,Borehole,-25.72426,27.93302,15.24,20.42,25.91,Shale,Consolidated,,29.84927294
Dept Water - Pretoria,2527DB00130,Borehole,-25.72426,27.93302,15.24,25.91,27.74,Diabase,Consolidated,,29.84927294
Dept Water - Pretoria,2527DB00130,Borehole,-25.72426,27.93302,15.24,27.74,28.96,Diabase,Consolidated,,29.84927294
Dept Water - Pretoria,2527DB00128,Borehole,-25.72425,27.93302,,0,0.91,SOIL,Unconsolidated,,29.84839832
Dept Water - Pretoria,2527DB00128,Borehole,-25.72425,27.93302,,0.91,8.53,Shale,Consolidated,,29.84839832
Dept Water - Pretoria,2527DB00128,Borehole,-25.72425,27.93302,,8.53,15.54,Boulders,Unconsolidated,,29.84839832
Dept Water - Pretoria,2527DB00128,Borehole,-25.72425,27.93302,,15.54,21.64,Shale,Consolidated,,29.84839832
Dept Water - Pretoria,2527DB00128,Borehole,-25.72425,27.93302,,21.64,24.69,Boulders,Unconsolidated,,29.84839832
Dept Water - Pretoria,2527DB00128,Borehole,-25.72425,27.93302,,24.69,27.13,Shale,Consolidated,,29.84839832
Dept Water - Pretoria,2527DB00128,Borehole,-25.72425,27.93302,,27.13,39.62,Diabase,Consolidated,,29.84839832
Dept Water - Pretoria,2527DB00126,Borehole,-25.72424,27.93302,16.46,0,0.3,SOIL,Unconsolidated,,29.84752371
Dept Water - Pretoria,2527DB00126,Borehole,-25.72424,27.93302,16.46,0.3,1.83,Gravel,Unconsolidated,,29.84752371
Dept Water - Pretoria,2527DB00126,Borehole,-25.72424,27.93302,16.46,1.83,44.5,Shale,Consolidated,,29.84752371
Dept Water - Pretoria,2527DB00126,Borehole,-25.72424,27.93302,16.46,44.5,45.72,Diabase,Consolidated,,29.84752371
Dept Water - Pretoria,2527DB00124,Borehole,-25.72423,27.93302,29.26,0,0.3,SOIL,Unconsolidated,,29.84664912
Dept Water - Pretoria,2527DB00124,Borehole,-25.72423,27.93302,29.26,0.3,35.66,Shale,Consolidated,,29.84664912
Dept Water - Pretoria,2527DB00124,Borehole,-25.72423,27.93302,29.26,35.66,59.13,Diabase,Consolidated,,29.84664912
Dept Water - Pretoria,2527DB00122,Borehole,-25.72422,27.93302,,0,0.91,SOIL,Unconsolidated,,29.84577455
Dept Water - Pretoria,2527DB00122,Borehole,-25.72422,27.93302,,0.91,22.86,Shale,Consolidated,,29.84577455
Dept Water - Pretoria,2527DB00122,Borehole,-25.72422,27.93302,,22.86,26.21,Boulders,Unconsolidated,,29.84577455
Dept Water - Pretoria,2527DB00122,Borehole,-25.72422,27.93302,,26.21,27.74,Shale,Consolidated,,29.84577455
Dept Water - Pretoria,2527DB00123,Borehole,-25.72422,27.93303,18.29,0,0.3,SOIL,Unconsolidated,,29.84508583
Dept Water - Pretoria,2527DB00123,Borehole,-25.72422,27.93303,18.29,0.3,3.96,Gravel,Unconsolidated,,29.84508583
Dept Water - Pretoria,2527DB00123,Borehole,-25.72422,27.93303,18.29,3.96,33.83,Shale,Consolidated,,29.84508583
Dept Water - Pretoria,2527DB00125,Borehole,-25.72422,27.93304,22.86,0,0.61,SOIL,Unconsolidated,,29.84439714
Dept Water - Pretoria,2527DB00125,Borehole,-25.72422,27.93304,22.86,0.61,32,Shale,Consolidated,,29.84439714
Dept Water - Pretoria,2527DB00127,Borehole,-25.72422,27.93305,9.14,0,3.05,SOIL,Unconsolidated,,29.84370847
Dept Water - Pretoria,2527DB00127,Borehole,-25.72422,27.93305,9.14,3.05,39.62,Diabase,Consolidated,,29.84370847
Dept Water - Pretoria,2527DB00129,Borehole,-25.72422,27.93306,,0,0.91,SOIL,Unconsolidated,,29.84301983
Dept Water - Pretoria,2527DB00129,Borehole,-25.72422,27.93306,,0.91,6.1,Granite,Consolidated,,29.84301983
Dept Water - Pretoria,2527DB00129,Borehole,-25.72422,27.93306,,6.1,15.24,Shale,Consolidated,,29.84301983
Dept Water - Pretoria,2527DB00129,Borehole,-25.72422,27.93306,,15.24,62.48,Shale,Consolidated,,29.84301983
Dept Water - Pretoria,2527DB00131,Borehole,-25.72422,27.93307,18.29,0,28.35,Shale,Consolidated,,29.84233122
Dept Water - Pretoria,2527DB00131,Borehole,-25.72422,27.93307,18.29,28.35,44.5,Diabase,Consolidated,,29.84233122
Dept Water - Pretoria,2527DB00133,Borehole,-25.72422,27.93308,15.24,0,32.92,Shale,Consolidated,,29.84164263
Dept Water - Pretoria,2527DB00133,Borehole,-25.72422,27.93308,15.24,32.92,35.66,Diabase,Consolidated,,29.84164263
Dept Water - Pretoria,2527DB00135,Borehole,-25.72422,27.93309,22.56,0,26.21,Shale,Consolidated,,29.84095406
Dept Water - Pretoria,2527DB00135,Borehole,-25.72422,27.93309,22.56,26.21,46.02,Diabase,Consolidated,,29.84095406
Dept Water - Pretoria,2527DB00137,Borehole,-25.72422,27.9331,,0,25.91,Quartzite,Consolidated,,29.84026552
Dept Water - Pretoria,2527DB00137,Borehole,-25.72422,27.9331,,25.91,44.81,Quartzite,Consolidated,,29.84026552
Dept Water - Pretoria,2527DB00139,Borehole,-25.72422,27.93311,39.01,0,2.44,SOIL,Unconsolidated,,29.83957701
Dept Water - Pretoria,2527DB00139,Borehole,-25.72422,27.93311,39.01,2.44,42.98,Quartzite,Consolidated,,29.83957701
Dept Water - Pretoria,2527DB00139,Borehole,-25.72422,27.93311,39.01,42.98,64.31,Quartzite,Consolidated,,29.83957701
Dept Water - Pretoria,2527DB00141,Borehole,-25.72422,27.93312,13.11,0,42.98,Shale,Consolidated,,29.83888852
Dept Water - Pretoria,2527DB00143,Borehole,-25.72422,27.93313,15.85,0,0.61,SOIL,Unconsolidated,,29.83820006
Dept Water - Pretoria,2527DB00143,Borehole,-25.72422,27.93313,15.85,0.61,8.53,Clay,Unconsolidated,,29.83820006
Dept Water - Pretoria,2527DB00143,Borehole,-25.72422,27.93313,15.85,8.53,25.6,Shale,Consolidated,,29.83820006
Dept Water - Pretoria,2527DB00143,Borehole,-25.72422,27.93313,15.85,25.6,28.65,Diabase,Consolidated,,29.83820006
Dept Water - Pretoria,2527DB00145,Borehole,-25.72422,27.93314,3.66,0,10.67,Slate,Consolidated,,29.83751162
Dept Water - Pretoria,2527DB00145,Borehole,-25.72422,27.93314,3.66,10.67,15.85,Diabase,Consolidated,,29.83751162
Dept Water - Pretoria,2527DB00145,Borehole,-25.72422,27.93314,3.66,15.85,30.78,Diabase,Consolidated,,29.83751162
Dept Water - Pretoria,2527DB00147,Borehole,-25.72422,27.93315,9.14,0,35.05,Shale,Consolidated,,29.83682321
Dept Water - Pretoria,2527DB00149,Borehole,-25.72422,27.93316,,0,12.8,Boulders,Unconsolidated,,29.83613483
Dept Water - Pretoria,2527DB00149,Borehole,-25.72422,27.93316,,12.8,46.02,Quartzite,Consolidated,,29.83613483
Dept Water - Pretoria,2527DB00151,Borehole,-25.72422,27.93317,32.61,,,,,,29.83544647
Dept Water - Pretoria,2527DB00153,Borehole,-25.72422,27.93318,25.3,0,22.86,Clay,Unconsolidated,,29.83475813
Dept Water - Pretoria,2527DB00153,Borehole,-25.72422,27.93318,25.3,22.86,36.88,Quartzite,Consolidated,,29.83475813
Dept Water - Pretoria,2527DB00155,Borehole,-25.72422,27.93319,,0,3.66,Boulders,Unconsolidated,,29.83406983
Dept Water - Pretoria,2527DB00155,Borehole,-25.72422,27.93319,,3.66,21.95,Clay,Unconsolidated,,29.83406983
Dept Water - Pretoria,2527DB00155,Borehole,-25.72422,27.93319,,21.95,37.8,Shale,Consolidated,,29.83406983
Dept Water - Pretoria,2527DB00155,Borehole,-25.72422,27.93319,,37.8,48.16,Quartzite,Consolidated,,29.83406983
Dept Water - Pretoria,2527DB00157,Borehole,-25.72422,27.9332,,0,12.19,Boulders,Unconsolidated,,29.83338154
Dept Water - Pretoria,2527DB00157,Borehole,-25.72422,27.9332,,12.19,18.9,Quartzite,Consolidated,,29.83338154
Dept Water - Pretoria,2527DB00159,Borehole,-25.72422,27.93321,21.56,0,19.51,Clay,Unconsolidated,,29.83269329
Dept Water - Pretoria,2527DB00159,Borehole,-25.72422,27.93321,21.56,19.51,44.2,Shale,Consolidated,,29.83269329
Dept Water - Pretoria,2527DB00159,Borehole,-25.72422,27.93321,21.56,44.2,62.79,Diabase,Consolidated,,29.83269329
