DataOwner,Identifier,GeositeType,Latitude,Longitude,WaterLevel,DepthToTop,DepthToBottom,LithologyName,MaterialType,HardnessQualifier,distance_km
Dept Water - Pretoria,2527BD00096,Borehole,-25.43314,27.97956,3.55,20,27,Granite,Consolidated,,16.0211404
Dept Water - Pretoria,2527BD00096,Borehole,-25.43314,27.97956,3.55,27,37,Granite,Consolidated,,16.0211404
Dept Water - Pretoria,2527BD00096,Borehole,-25.43314,27.97956,3.55,37,67,Granite,Consolidated,,16.0211404
Dept Water - Pretoria,2527BD00087,Borehole,-25.43304,27.99522,3.3,0,3,SOIL,Unconsolidated,,14.61499691
Dept Water - Pretoria,2527BD00087,Borehole,-25.43304,27.99522,3.3,3,13,Granite,Consolidated,,14.61499691
Dept Water - Pretoria,2527BD00087,Borehole,-25.43304,27.99522,3.3,13,26,Granite,Consolidated,,14.61499691
Dept Water - Pretoria,2527BD00087,Borehole,-25.43304,27.99522,3.3,26,30,Granite,Consolidated,,14.61499691
Dept Water - Pretoria,2527BD00087,Borehole,-25.43304,27.99522,3.3,30,51,Granite,Consolidated,,14.61499691
Dept Water - Pretoria,2528AC00157,Borehole,-25.43299,28.06556,16.91,0,2,SOIL,Unconsolidated,,9.709166
Dept Water - Pretoria,2528AC00157,Borehole,-25.43299,28.06556,16.91,2,17,Granite,Consolidated,,9.709166
Dept Water - Pretoria,2528AC00157,Borehole,-25.43299,28.06556,16.91,17,40,Granite,Consolidated,,9.709166
Dept Water - Pretoria,2528AC00157,Borehole,-25.43299,28.06556,16.91,40,61,Granite,Consolidated,,9.709166
Dept Water - Pretoria,2528AC00172,Borehole,-25.43122,28.07129,18.9,0,1,SOIL,Unconsolidated,,9.670309136
Dept Water - Pretoria,2528AC00172,Borehole,-25.43122,28.07129,18.9,1,18,Granite,Consolidated,,9.670309136
Dept Water - Pretoria,2528AC00172,Borehole,-25.43122,28.07129,18.9,18,40,Granite,Consolidated,,9.670309136
Dept Water - Pretoria,2528AC00172,Borehole,-25.43122,28.07129,18.9,40,61,Granite,Consolidated,,9.670309136
Dept Water - Pretoria,2528AC00166,Borehole,-25.43053,28.03452,,0,2,SOIL,Unconsolidated,,11.69797747
Dept Water - Pretoria,2528AC00166,Borehole,-25.43053,28.03452,,2,15,Granite,Consolidated,,11.69797747
Dept Water - Pretoria,2528AC00166,Borehole,-25.43053,28.03452,,15,36,Granite,Consolidated,,11.69797747
Dept Water - Pretoria,2528AC00166,Borehole,-25.43053,28.03452,,36,45,Granite,Consolidated,,11.69797747
Dept Water - Pretoria,2528AC00166,Borehole,-25.43053,28.03452,,45,81,Granite,Consolidated,,11.69797747
Dept Water - Pretoria,2528AC00291,Borehole,-25.4295,28.02193,,,,,,,12.68968632
Dept Water - Pretoria,2527BD00086,Borehole,-25.429,27.9922,7.03,0,1,SOIL,Unconsolidated,,15.15712501
Dept Water - Pretoria,2527BD00086,Borehole,-25.429,27.9922,7.03,1,11,Granite,Consolidated,,15.15712501
Dept Water - Pretoria,2527BD00086,Borehole,-25.429,27.9922,7.03,11,31,Granite,Consolidated,,15.15712501
Dept Water - Pretoria,2527BD00086,Borehole,-25.429,27.9922,7.03,31,47,Granite,Consolidated,,15.15712501
Dept Water - Pretoria,2527BD00086,Borehole,-25.429,27.9922,7.03,47,66,Granite,Consolidated,,15.15712501
Dept Water - Pretoria,2528AC00124,Borehole,-25.42706,28.08172,3.04,0,6.7,Sand,Unconsolidated,,9.820038137
Dept Water - Pretoria,2528AC00124,Borehole,-25.42706,28.08172,3.04,6.7,9.75,Granite,Consolidated,,9.820038137
Dept Water - Pretoria,2528AC00124,Borehole,-25.42706,28.08172,3.04,9.75,51.51,Granite,Consolidated,,9.820038137
Dept Water - Pretoria,2528AC00162,Borehole,-25.42705,28.01989,5.8,0,1,SOIL,Unconsolidated,,13.04420825
Dept Water - Pretoria,2528AC00162,Borehole,-25.42705,28.01989,5.8,1,9,Clay,Unconsolidated,,13.04420825
Dept Water - Pretoria,2528AC00162,Borehole,-25.42705,28.01989,5.8,9,16,Granite,Consolidated,,13.04420825
Dept Water - Pretoria,2528AC00162,Borehole,-25.42705,28.01989,5.8,16,31,Granite,Consolidated,,13.04420825
Dept Water - Pretoria,2528AC00162,Borehole,-25.42705,28.01989,5.8,31,38,Granite,Consolidated,,13.04420825
Dept Water - Pretoria,2528AC00162,Borehole,-25.42705,28.01989,5.8,38,61,Granite,Consolidated,,13.04420825
Dept Water - Pretoria,2528AC00085,Borehole,-25.42703,28.08169,,0,6,SOIL,Unconsolidated,,9.823964447
Dept Water - Pretoria,2528AC00085,Borehole,-25.42703,28.08169,,6,91.44,Granite,Consolidated,,9.823964447
Dept Water - Pretoria,2528AC00084,Borehole,-25.42702,28.08168,18.28,0,3.04,SOIL,Unconsolidated,,9.825273373
Dept Water - Pretoria,2528AC00084,Borehole,-25.42702,28.08168,18.28,3.04,24.38,Granite,Consolidated,,9.825273373
Dept Water - Pretoria,2528AC00084,Borehole,-25.42702,28.08168,18.28,24.38,71.62,Granite,Consolidated,,9.825273373
Dept Water - Pretoria,2528AC00083,Borehole,-25.42701,28.08167,39.62,0,27.43,Granite,Consolidated,,9.826582376
Dept Water - Pretoria,2528AC00083,Borehole,-25.42701,28.08167,39.62,27.43,49.37,Granite,Consolidated,,9.826582376
Dept Water - Pretoria,2528AC00082,Borehole,-25.427,28.08166,24.38,0,7.62,SOIL,Unconsolidated,,9.827891458
Dept Water - Pretoria,2528AC00082,Borehole,-25.427,28.08166,24.38,7.62,12.19,Granite,Consolidated,,9.827891458
Dept Water - Pretoria,2528AC00082,Borehole,-25.427,28.08166,24.38,12.19,41.14,Granite,Consolidated,,9.827891458
Dept Water - Pretoria,2528AC00082,Borehole,-25.427,28.08166,24.38,41.14,67.97,Granite,Consolidated,,9.827891458
Dept Water - Pretoria,2528AC00082,Borehole,-25.427,28.08166,24.38,67.97,71.01,Granite,Consolidated,,9.827891458
Dept Water - Pretoria,2528AC00082,Borehole,-25.427,28.08166,24.38,71.01,76.5,Granite,Consolidated,,9.827891458
Dept Water - Pretoria,2528AC00167,Borehole,-25.42585,28.04375,,0,2,SOIL,Unconsolidated,,11.53588772
Dept Water - Pretoria,2528AC00167,Borehole,-25.42585,28.04375,,2,15,Granite,Consolidated,,11.53588772
Dept Water - Pretoria,2528AC00167,Borehole,-25.42585,28.04375,,15,33,Granite,Consolidated,,11.53588772
Dept Water - Pretoria,2528AC00167,Borehole,-25.42585,28.04375,,33,47,Granite,Consolidated,,11.53588772
Dept Water - Pretoria,2528AC00167,Borehole,-25.42585,28.04375,,47,81,Granite,Consolidated,,11.53588772
Dept Water - Pretoria,2528AC00289,Borehole,-25.42333,28.07929,,,,,,,10.28164199
Dept Water - Pretoria,2528AC00212,Borehole,-25.42298,28.12676,,0,10,SOIL,Unconsolidated,,10.55240441
Dept Water - Pretoria,2528AC00212,Borehole,-25.42298,28.12676,,10,21,Granite,Consolidated,,10.55240441
Dept Water - Pretoria,2528AC00212,Borehole,-25.42298,28.12676,,21,42,Granite,Consolidated,,10.55240441
Dept Water - Pretoria,2528AC00212,Borehole,-25.42298,28.12676,,42,103,Granite,Consolidated,,10.55240441
Dept Water - Pretoria,2528AC00158,Borehole,-25.42295,28.0636,,0,3,SOIL,Unconsolidated,,10.82770145
Dept Water - Pretoria,2528AC00158,Borehole,-25.42295,28.0636,,3,15,Granite,Consolidated,,10.82770145
Dept Water - Pretoria,2528AC00158,Borehole,-25.42295,28.0636,,15,32,Granite,Consolidated,,10.82770145
Dept Water - Pretoria,2528AC00158,Borehole,-25.42295,28.0636,,32,101,Granite,Consolidated,,10.82770145
Dept Water - Pretoria,2527BD00091,Borehole,-25.42179,27.99016,13.57,0,1,SOIL,Unconsolidated,,15.84120789
Dept Water - Pretoria,2527BD00091,Borehole,-25.42179,27.99016,13.57,1,35,Granite,Consolidated,,15.84120789
Dept Water - Pretoria,2527BD00091,Borehole,-25.42179,27.99016,13.57,35,36,Granite,Consolidated,,15.84120789
Dept Water - Pretoria,2527BD00091,Borehole,-25.42179,27.99016,13.57,36,66,Granite,Consolidated,,15.84120789
Dept Water - Pretoria,2527BD00093,Borehole,-25.42096,27.97847,7.75,0,1,SOIL,Unconsolidated,,16.9126693
Dept Water - Pretoria,2527BD00093,Borehole,-25.42096,27.97847,7.75,1,7,Granite,Consolidated,,16.9126693
Dept Water - Pretoria,2527BD00093,Borehole,-25.42096,27.97847,7.75,7,25,Granite,Consolidated,,16.9126693
Dept Water - Pretoria,2527BD00093,Borehole,-25.42096,27.97847,7.75,25,51,Granite,Consolidated,,16.9126693
Dept Water - Pretoria,2528AC00164,Borehole,-25.42043,28.00826,10.5,0,1,SOIL,Unconsolidated,,14.46864805
Dept Water - Pretoria,2528AC00164,Borehole,-25.42043,28.00826,10.5,1,4,Granite,Consolidated,,14.46864805
Dept Water - Pretoria,2528AC00164,Borehole,-25.42043,28.00826,10.5,4,12,Granite,Consolidated,,14.46864805
Dept Water - Pretoria,2528AC00164,Borehole,-25.42043,28.00826,10.5,12,31,Granite,Consolidated,,14.46864805
Dept Water - Pretoria,2528AC00164,Borehole,-25.42043,28.00826,10.5,31,39,Granite,Consolidated,,14.46864805
Dept Water - Pretoria,2528AC00164,Borehole,-25.42043,28.00826,10.5,39,61,Granite,Consolidated,,14.46864805
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.3,0,6,Sand,Unconsolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.3,6,26,Mudstone,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.3,26,42,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.3,42,66,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.68,0,6,Sand,Unconsolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.68,6,26,Mudstone,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.68,26,42,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,15.68,42,66,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,16.33,0,6,Sand,Unconsolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,16.33,6,26,Mudstone,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,16.33,26,42,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,16.33,42,66,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,17.95,0,6,Sand,Unconsolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,17.95,6,26,Mudstone,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,17.95,26,42,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,17.95,42,66,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,21.88,0,6,Sand,Unconsolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,21.88,6,26,Mudstone,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,21.88,26,42,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,21.88,42,66,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,29.57,0,6,Sand,Unconsolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,29.57,6,26,Mudstone,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,29.57,26,42,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00209,Borehole,-25.41834,28.14195,29.57,42,66,Granite,Consolidated,,11.63566213
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,19.7,0,4,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,19.7,4,7,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,19.7,7,16,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,19.7,16,25,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,19.7,25,32,Shale,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,19.7,32,73,Granite,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,21.9,0,4,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,21.9,4,7,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,21.9,7,16,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,21.9,16,25,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,21.9,25,32,Shale,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,21.9,32,73,Granite,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,25.26,0,4,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,25.26,4,7,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,25.26,7,16,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,25.26,16,25,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,25.26,25,32,Shale,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,25.26,32,73,Granite,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,37.64,0,4,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,37.64,4,7,SOIL,Unconsolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,37.64,7,16,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,37.64,16,25,Mudstone,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,37.64,25,32,Shale,Consolidated,,11.83056105
Dept Water - Pretoria,2528AC00216,Borehole,-25.41699,28.14321,37.64,32,73,Granite,Consolidated,,11.83056105
Dept Water - Pretoria,2527BD00094,Borehole,-25.41662,27.98639,,0,2,SOIL,Unconsolidated,,16.53401083
Dept Water - Pretoria,2527BD00094,Borehole,-25.41662,27.98639,,2,19,Granite,Consolidated,,16.53401083
Dept Water - Pretoria,2527BD00094,Borehole,-25.41662,27.98639,,19,32,Granite,Consolidated,,16.53401083
Dept Water - Pretoria,2527BD00094,Borehole,-25.41662,27.98639,,32,46,Granite,Consolidated,,16.53401083
Dept Water - Pretoria,2527BD00094,Borehole,-25.41662,27.98639,,46,101,Granite,Consolidated,,16.53401083
Dept Water - Pretoria,2528AC00159,Borehole,-25.41627,28.02718,,0,4,SOIL,Unconsolidated,,13.45717085
Dept Water - Pretoria,2528AC00159,Borehole,-25.41627,28.02718,,4,17,Granite,Consolidated,,13.45717085
Dept Water - Pretoria,2528AC00159,Borehole,-25.41627,28.02718,,17,33,Granite,Consolidated,,13.45717085
Dept Water - Pretoria,2528AC00159,Borehole,-25.41627,28.02718,,33,53,Granite,Consolidated,,13.45717085
Dept Water - Pretoria,2528AC00159,Borehole,-25.41627,28.02718,,53,81,Granite,Consolidated,,13.45717085
Dept Water - Pretoria,2528AD00040,Borehole,-25.41581,28.27211,,0,6,SOIL,Unconsolidated,,22.142018
Dept Water - Pretoria,2528AD00040,Borehole,-25.41581,28.27211,,6,32,Granite,Consolidated,,22.142018
Dept Water - Pretoria,2528AD00040,Borehole,-25.41581,28.27211,,32,96,Sand,Unconsolidated,,22.142018
Dept Water - Pretoria,2528AD00020,Borehole,-25.41565,28.27198,17.37,0,18.28,Granite,Consolidated,,22.13818267
Dept Water - Pretoria,2528AD00020,Borehole,-25.41565,28.27198,17.37,18.28,44.8,Granite,Consolidated,,22.13818267
Dept Water - Pretoria,2528AD00020,Borehole,-25.41565,28.27198,17.37,44.8,45.11,Dolerite,Consolidated,,22.13818267
Dept Water - Pretoria,2528AD00020,Borehole,-25.41565,28.27198,17.37,45.11,46.63,Granite,Consolidated,Hard,22.13818267
Dept Water - Pretoria,2528AD00019,Borehole,-25.41564,28.27197,,0,0.6,SOIL,Unconsolidated,,22.13776208
Dept Water - Pretoria,2528AD00019,Borehole,-25.41564,28.27197,,0.6,48.46,Granite,Consolidated,,22.13776208
Dept Water - Pretoria,2528AD00018,Borehole,-25.41563,28.27196,6.7,0,0.6,SOIL,Unconsolidated,,22.13734159
Dept Water - Pretoria,2528AD00018,Borehole,-25.41563,28.27196,6.7,0.6,113.38,Granite,Consolidated,,22.13734159
Dept Water - Pretoria,2528AD00017,Borehole,-25.41562,28.27195,7.01,0,0.6,SOIL,Unconsolidated,,22.13692121
Dept Water - Pretoria,2528AD00017,Borehole,-25.41562,28.27195,7.01,0.6,91.74,Granite,Consolidated,,22.13692121
Dept Water - Pretoria,2528AD00016,Borehole,-25.41561,28.27194,16.76,0,0.6,SOIL,Unconsolidated,,22.13650093
Dept Water - Pretoria,2528AD00016,Borehole,-25.41561,28.27194,16.76,0.6,106.37,Granite,Consolidated,,22.13650093
Dept Water - Pretoria,2528AD00021,Borehole,-25.41557,28.27191,28.35,0,6.09,SOIL,Unconsolidated,,22.1357894
Dept Water - Pretoria,2528AD00021,Borehole,-25.41557,28.27191,28.35,6.09,11.27,Sandstone,Consolidated,,22.1357894
Dept Water - Pretoria,2528AD00021,Borehole,-25.41557,28.27191,28.35,11.27,27.12,Quartzite,Consolidated,,22.1357894
Dept Water - Pretoria,2528AD00021,Borehole,-25.41557,28.27191,28.35,27.12,34.44,Granite,Consolidated,,22.1357894
Dept Water - Pretoria,2528AD00022,Borehole,-25.41556,28.2719,11.27,0,2.59,SOIL,Unconsolidated,,22.1353696
Dept Water - Pretoria,2528AD00022,Borehole,-25.41556,28.2719,11.27,2.59,3.81,Sandstone,Consolidated,,22.1353696
Dept Water - Pretoria,2528AD00022,Borehole,-25.41556,28.2719,11.27,3.81,6.4,Granite,Consolidated,,22.1353696
Dept Water - Pretoria,2528AD00022,Borehole,-25.41556,28.2719,11.27,6.4,82.75,Granite,Consolidated,,22.1353696
Dept Water - Pretoria,2528AD00023,Borehole,-25.41554,28.27188,,0,96.92,Granite,Consolidated,,22.13453032
Dept Water - Pretoria,2528AD00024,Borehole,-25.41553,28.27187,9.14,0,6.09,SOIL,Unconsolidated,,22.13411083
Dept Water - Pretoria,2528AD00024,Borehole,-25.41553,28.27187,9.14,6.09,49.37,Granite,Consolidated,,22.13411083
Dept Water - Pretoria,2528AC00188,Borehole,-25.41533,28.14277,16.7,0,86,Granite,Consolidated,,11.97871566
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,26.91,0,4,SOIL,Unconsolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,26.91,4,23,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,26.91,23,39,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,26.91,39,61,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,29.63,0,4,SOIL,Unconsolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,29.63,4,23,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,29.63,23,39,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,29.63,39,61,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,30.75,0,4,SOIL,Unconsolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,30.75,4,23,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,30.75,23,39,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,30.75,39,61,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,37.85,0,4,SOIL,Unconsolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,37.85,4,23,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,37.85,23,39,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00211,Borehole,-25.41463,28.12633,37.85,39,61,Granite,Consolidated,,11.43124663
Dept Water - Pretoria,2528AC00068,Borehole,-25.4126,28.08594,30.48,0,1.82,SOIL,Unconsolidated,,11.33391559
Dept Water - Pretoria,2528AC00068,Borehole,-25.4126,28.08594,30.48,1.82,9.75,Gravel,Unconsolidated,,11.33391559
Dept Water - Pretoria,2528AC00068,Borehole,-25.4126,28.08594,30.48,9.75,106.68,Granite,Consolidated,,11.33391559
Dept Water - Pretoria,2528AC00067,Borehole,-25.41259,28.08593,24.38,0,76.2,Granite,Consolidated,,11.33516145
Dept Water - Pretoria,2528AC00067,Borehole,-25.41259,28.08593,24.38,76.2,121.92,Granite,Consolidated,,11.33516145
Dept Water - Pretoria,2528AC00066,Borehole,-25.41257,28.08591,,0,33.52,Granite,Consolidated,,11.33765341
Dept Water - Pretoria,2528AC00066,Borehole,-25.41257,28.08591,,33.52,35.35,Granite,Consolidated,,11.33765341
Dept Water - Pretoria,2528AC00065,Borehole,-25.41256,28.0859,41.15,0,4.87,Granite,Consolidated,,11.33889951
Dept Water - Pretoria,2528AC00065,Borehole,-25.41256,28.0859,41.15,4.87,76.2,Granite,Consolidated,,11.33889951
Dept Water - Pretoria,2528AC00063,Borehole,-25.41254,28.08588,39.62,0,6.09,SOIL,Unconsolidated,,11.34139196
Dept Water - Pretoria,2528AC00063,Borehole,-25.41254,28.08588,39.62,6.09,30,Granite,Consolidated,,11.34139196
Dept Water - Pretoria,2528AC00063,Borehole,-25.41254,28.08588,39.62,30,41.14,Granite,Consolidated,,11.34139196
Dept Water - Pretoria,2528AC00063,Borehole,-25.41254,28.08588,39.62,41.14,91.44,Granite,Consolidated,,11.34139196
Dept Water - Pretoria,2528AC00062,Borehole,-25.41253,28.08587,24.07,0,9.75,SOIL,Unconsolidated,,11.34263831
Dept Water - Pretoria,2528AC00062,Borehole,-25.41253,28.08587,24.07,9.75,53.34,Granite,Consolidated,,11.34263831
Dept Water - Pretoria,2528AC00062,Borehole,-25.41253,28.08587,24.07,53.34,91.44,Granite,Consolidated,,11.34263831
Dept Water - Pretoria,2528AC00061,Borehole,-25.41252,28.08586,,0,4.57,Granite,Consolidated,,11.34388474
Dept Water - Pretoria,2528AC00061,Borehole,-25.41252,28.08586,,4.57,41.45,Granite,Consolidated,,11.34388474
